model,conflict_type_idx,layer,n,mean_delta_norm,median_delta_norm,mean_cos,median_cos,mean_relative_delta,median_relative_delta
Qwen/Qwen3.5-9B,9,4,70,4.409457206726074,4.369638442993164,0.9773754477500916,0.9779005646705627,0.21283365786075592,0.21097561717033386
Qwen/Qwen3.5-9B,9,5,70,5.497679233551025,5.428758144378662,0.9620205760002136,0.962955117225647,0.27575328946113586,0.27287036180496216
Qwen/Qwen3.5-9B,9,6,70,6.894423007965088,6.843654632568359,0.9334249496459961,0.9335963129997253,0.36737188696861267,0.3662697672843933
Qwen/Qwen3.5-9B,9,7,70,7.589869022369385,7.564619064331055,0.9363772869110107,0.9372198581695557,0.35899800062179565,0.35656753182411194
Qwen/Qwen3.5-9B,9,8,70,8.524222373962402,8.530315399169922,0.9131217002868652,0.9126166105270386,0.4175362288951874,0.4187026023864746
Qwen/Qwen3.5-9B,9,9,70,9.16236686706543,9.187697410583496,0.9063599705696106,0.9064878225326538,0.4343686103820801,0.43527621030807495
Qwen/Qwen3.5-9B,9,10,70,9.53698444366455,9.541462898254395,0.902612566947937,0.9014270305633545,0.4447595477104187,0.4475058913230896
Qwen/Qwen3.5-9B,9,11,70,10.454596519470215,10.468118667602539,0.9120430946350098,0.9115904569625854,0.41960012912750244,0.4220457077026367
Qwen/Qwen3.5-9B,9,12,70,11.582436561584473,11.697994232177734,0.892574667930603,0.890168309211731,0.4632939398288727,0.47003644704818726
Qwen/Qwen3.5-9B,9,13,70,12.36056137084961,12.402408599853516,0.8884749412536621,0.8852822780609131,0.4713718295097351,0.4797605872154236
Qwen/Qwen3.5-9B,9,14,70,13.584736824035645,13.586756706237793,0.8773705959320068,0.8766788840293884,0.49442973732948303,0.4972907304763794
Qwen/Qwen3.5-9B,9,15,70,16.695096969604492,16.603450775146484,0.8666464686393738,0.8645989894866943,0.5147950649261475,0.5208253264427185
Qwen/Qwen3.5-9B,9,16,70,18.487686157226562,18.491912841796875,0.8495715260505676,0.847077488899231,0.5455266833305359,0.553357720375061
Qwen/Qwen3.5-9B,9,17,70,19.916736602783203,19.645862579345703,0.8364521861076355,0.8380149006843567,0.5686416029930115,0.5694255828857422
Qwen/Qwen3.5-9B,9,18,70,23.85662841796875,23.335474014282227,0.8257527947425842,0.8343768119812012,0.5866186618804932,0.5762732028961182
Qwen/Qwen3.5-9B,9,19,70,28.353477478027344,27.459991455078125,0.8411924839019775,0.8542066812515259,0.5575516223907471,0.541746973991394
Qwen/Qwen3.5-9B,9,20,70,33.43067932128906,32.97578811645508,0.8321384787559509,0.8440253734588623,0.5739952325820923,0.5603091716766357
Qwen/Qwen3.5-9B,9,21,70,38.828285217285156,38.68574523925781,0.8244702219963074,0.8335285186767578,0.5862711668014526,0.578127384185791
Qwen/Qwen3.5-9B,9,22,70,45.01262283325195,44.342681884765625,0.8267558813095093,0.8356391191482544,0.5821002125740051,0.5746084451675415
Qwen/Qwen3.5-9B,9,23,70,49.128997802734375,47.73298645019531,0.8323121070861816,0.8386931419372559,0.5719599723815918,0.5689953565597534
Qwen/Qwen3.5-9B,9,24,70,54.72361373901367,53.195838928222656,0.8376820087432861,0.8436679840087891,0.5631063580513,0.56034255027771
Qwen/Qwen3.5-9B,9,25,70,60.1583137512207,59.351112365722656,0.8413744568824768,0.8541899919509888,0.5593639016151428,0.5450133681297302
Qwen/Qwen3.5-9B,9,26,70,66.47106170654297,64.72775268554688,0.8335998058319092,0.8499169945716858,0.5808992981910706,0.5581138134002686
Qwen/Qwen3.5-9B,9,27,70,71.40531158447266,69.89705657958984,0.8581817746162415,0.8708486557006836,0.5285395383834839,0.5140172243118286
Qwen/Qwen3.5-9B,9,28,70,80.10736083984375,78.25623321533203,0.8406674861907959,0.8532145619392395,0.5573769807815552,0.5424823760986328
Qwen/Qwen3.5-9B,9,29,70,86.26065063476562,83.99826049804688,0.8500440716743469,0.8604385852813721,0.5445298552513123,0.5326356887817383
Qwen/Qwen3.5-9B,9,30,70,98.88676452636719,97.0060043334961,0.8199944496154785,0.8291645050048828,0.5961216688156128,0.5911986231803894
Qwen/Qwen3.5-9B,9,31,70,74.9910888671875,72.56745910644531,0.8037831783294678,0.8244421482086182,0.6216251254081726,0.5939580202102661
google/gemma-4-E4B-it,1,0,100,45.91482925415039,45.91424560546875,0.6028835773468018,0.6024223566055298,0.892876148223877,0.8926111459732056
google/gemma-4-E4B-it,1,1,100,20.377357482910156,20.37970733642578,0.9779532551765442,0.9779379367828369,0.21052992343902588,0.21062393486499786
google/gemma-4-E4B-it,1,2,100,46.07120132446289,46.06847381591797,0.9030017852783203,0.9030971527099609,0.442819207906723,0.4433720111846924
google/gemma-4-E4B-it,1,3,100,60.429046630859375,60.463043212890625,0.8452884554862976,0.8461946249008179,0.5619857907295227,0.5608490705490112
google/gemma-4-E4B-it,1,4,100,71.06719207763672,71.1858139038086,0.7805628776550293,0.7803457975387573,0.6837642192840576,0.684951663017273
google/gemma-4-E4B-it,1,5,100,68.06216430664062,67.96298217773438,0.8275527954101562,0.8279719352722168,0.5972779989242554,0.5968819856643677
google/gemma-4-E4B-it,1,6,100,51.85823059082031,51.85409927368164,0.9172949194908142,0.9177466034889221,0.4151248037815094,0.41510212421417236
google/gemma-4-E4B-it,1,7,100,63.9994010925293,64.7928466796875,0.8406553864479065,0.8387094736099243,0.5676286816596985,0.572217583656311
google/gemma-4-E4B-it,1,8,100,50.88615798950195,50.979923248291016,0.6027957797050476,0.6042523980140686,0.8919155597686768,0.8905413746833801
google/gemma-4-E4B-it,1,9,100,53.19647979736328,53.35126876831055,0.728644847869873,0.7278738021850586,0.7365511059761047,0.7377786636352539
google/gemma-4-E4B-it,1,10,100,63.616973876953125,63.64031219482422,0.802020788192749,0.8023051023483276,0.631731390953064,0.6310365200042725
google/gemma-4-E4B-it,1,11,100,64.40178680419922,64.45726013183594,0.8664453625679016,0.866131067276001,0.5176798105239868,0.5184335708618164
google/gemma-4-E4B-it,1,12,100,67.92422485351562,67.8057861328125,0.896933376789093,0.897295355796814,0.4588267505168915,0.45889800786972046
google/gemma-4-E4B-it,1,13,100,69.88714599609375,69.46829223632812,0.8895217776298523,0.889350414276123,0.4716454744338989,0.4724928140640259
google/gemma-4-E4B-it,1,14,100,69.99956512451172,69.49996948242188,0.8612859845161438,0.861504077911377,0.5265740752220154,0.5265066623687744
google/gemma-4-E4B-it,1,15,100,67.26201629638672,67.28062438964844,0.8580899238586426,0.8561657667160034,0.532572329044342,0.5363544225692749
google/gemma-4-E4B-it,1,16,100,77.57184600830078,76.66249084472656,0.8036134243011475,0.8065805435180664,0.6259143352508545,0.6224680542945862
google/gemma-4-E4B-it,1,17,100,75.73822021484375,74.66014862060547,0.7103980183601379,0.7199374437332153,0.7591315507888794,0.7499364614486694
google/gemma-4-E4B-it,1,18,100,76.42241668701172,75.37564086914062,0.6544922590255737,0.6671788692474365,0.8302146196365356,0.8178355693817139
google/gemma-4-E4B-it,1,19,100,74.02067565917969,73.01010131835938,0.5985931754112244,0.6143604516983032,0.8937436938285828,0.8791071772575378
google/gemma-4-E4B-it,1,20,100,77.44141387939453,76.90481567382812,0.5687150359153748,0.5727328062057495,0.92743319272995,0.9248574376106262
google/gemma-4-E4B-it,1,21,100,82.89634704589844,83.27745056152344,0.4975232183933258,0.4952489137649536,1.0002796649932861,1.004828691482544
google/gemma-4-E4B-it,1,22,100,59.23540496826172,58.686798095703125,0.5788047909736633,0.5935696363449097,0.9159432053565979,0.9017043709754944
google/gemma-4-E4B-it,1,23,100,51.5714225769043,51.12260818481445,0.8524507880210876,0.8557500839233398,0.5406820178031921,0.537893533706665
google/gemma-4-E4B-it,1,24,100,50.60133361816406,49.331363677978516,0.8913844227790833,0.8976073861122131,0.4591953158378601,0.45447421073913574
google/gemma-4-E4B-it,1,25,100,51.56544876098633,50.72083282470703,0.9062150716781616,0.9141343235969543,0.42644256353378296,0.4224773645401001
google/gemma-4-E4B-it,1,26,100,50.11484909057617,49.80138397216797,0.919278085231781,0.9249700307846069,0.3932218551635742,0.3902595043182373
google/gemma-4-E4B-it,1,27,100,50.0528564453125,49.00859832763672,0.9246494770050049,0.9313161969184875,0.3768768012523651,0.37206292152404785
google/gemma-4-E4B-it,1,28,100,48.350032806396484,46.48213195800781,0.9334022998809814,0.9396700263023376,0.35491469502449036,0.347814679145813
google/gemma-4-E4B-it,1,29,100,49.1260986328125,47.55683135986328,0.925062358379364,0.9317867159843445,0.37469109892845154,0.37000328302383423
google/gemma-4-E4B-it,1,30,100,49.654415130615234,47.759124755859375,0.9424846768379211,0.9505256414413452,0.3278217613697052,0.31694918870925903
google/gemma-4-E4B-it,1,31,100,51.56193923950195,50.214839935302734,0.9505934119224548,0.956620454788208,0.30582115054130554,0.299189031124115
google/gemma-4-E4B-it,1,32,100,52.456031799316406,51.28424835205078,0.9554184675216675,0.9596714973449707,0.29016172885894775,0.28868216276168823
google/gemma-4-E4B-it,1,33,100,51.624671936035156,51.15387725830078,0.9599053859710693,0.9637218713760376,0.27540692687034607,0.2743120789527893
google/gemma-4-E4B-it,1,34,100,51.12782669067383,51.247955322265625,0.9608185291290283,0.9645575881004333,0.27025115489959717,0.27106931805610657
google/gemma-4-E4B-it,1,35,100,52.99569320678711,54.250579833984375,0.9592097997665405,0.9602974057197571,0.276917427778244,0.28731071949005127
google/gemma-4-E4B-it,1,36,100,54.346885681152344,56.342628479003906,0.9559941291809082,0.9578014612197876,0.28683915734291077,0.2988213300704956
google/gemma-4-E4B-it,1,37,100,56.040870666503906,58.61916732788086,0.9496856927871704,0.9503951072692871,0.30534911155700684,0.3178483247756958
google/gemma-4-E4B-it,1,38,100,55.9177360534668,58.606483459472656,0.943291425704956,0.9427248239517212,0.32330358028411865,0.3404674530029297
google/gemma-4-E4B-it,1,39,100,54.635616302490234,55.932861328125,0.9343199729919434,0.9343750476837158,0.34613531827926636,0.36573314666748047
google/gemma-4-E4B-it,1,40,100,49.647274017333984,51.73500061035156,0.9283164739608765,0.9276299476623535,0.3630066215991974,0.3825951814651489
google/gemma-4-E4B-it,1,41,100,133.1225128173828,128.4091796875,0.6415486931800842,0.6361854076385498,0.8324000835418701,0.8611990213394165
google/gemma-4-E4B-it,2,0,99,45.46915817260742,45.62558364868164,0.6117175221443176,0.6096053719520569,0.8830745220184326,0.8853682279586792
google/gemma-4-E4B-it,2,1,99,20.41838836669922,20.432390213012695,0.9779348373413086,0.9778239130973816,0.21062971651554108,0.21120761334896088
google/gemma-4-E4B-it,2,2,99,45.99495315551758,45.962188720703125,0.9043182134628296,0.9045582413673401,0.44033536314964294,0.43933260440826416
google/gemma-4-E4B-it,2,3,99,60.937522888183594,60.7691650390625,0.8440529704093933,0.8451864719390869,0.5642588138580322,0.5632308125495911
google/gemma-4-E4B-it,2,4,99,70.67588806152344,70.3389892578125,0.7843480706214905,0.7845554351806641,0.6779003739356995,0.6763464212417603
google/gemma-4-E4B-it,2,5,99,67.77111053466797,67.74636840820312,0.8303893208503723,0.8304609060287476,0.5923027396202087,0.5921801924705505
google/gemma-4-E4B-it,2,6,99,52.22578430175781,52.41032409667969,0.9165464639663696,0.9165199995040894,0.4157930910587311,0.4152362048625946
google/gemma-4-E4B-it,2,7,99,65.98479461669922,66.76110076904297,0.8337214589118958,0.8309563398361206,0.5785362720489502,0.5844918489456177
google/gemma-4-E4B-it,2,8,99,50.757999420166016,51.06598663330078,0.6123936772346497,0.6070119142532349,0.8807627558708191,0.8872261047363281
google/gemma-4-E4B-it,2,9,99,51.865055084228516,52.15009307861328,0.7488769292831421,0.7431663274765015,0.7084652185440063,0.7168394327163696
google/gemma-4-E4B-it,2,10,99,62.62224197387695,62.68934631347656,0.8131764531135559,0.8116253614425659,0.6141291260719299,0.6171184182167053
google/gemma-4-E4B-it,2,11,99,64.15100860595703,64.2824478149414,0.8687241077423096,0.8680552244186401,0.513276994228363,0.5142592787742615
google/gemma-4-E4B-it,2,12,99,67.99214935302734,68.04664611816406,0.897217333316803,0.8975411057472229,0.45775049924850464,0.45732003450393677
google/gemma-4-E4B-it,2,13,99,70.01033020019531,69.81827545166016,0.8901576995849609,0.8899531960487366,0.4704361855983734,0.47137877345085144
google/gemma-4-E4B-it,2,14,99,70.1408462524414,69.80301666259766,0.8630425333976746,0.8636893630027771,0.5233014225959778,0.5222691297531128
google/gemma-4-E4B-it,2,15,99,65.5070571899414,65.37150573730469,0.8664048910140991,0.8674956560134888,0.5164652466773987,0.5151915550231934
google/gemma-4-E4B-it,2,16,99,74.59925079345703,74.07218170166016,0.8218676447868347,0.8261184692382812,0.596020519733429,0.5909919142723083
google/gemma-4-E4B-it,2,17,99,73.81470489501953,72.40826416015625,0.7308942079544067,0.7469574809074402,0.7305449843406677,0.7114255428314209
google/gemma-4-E4B-it,2,18,99,74.71382904052734,72.8971939086914,0.6769005656242371,0.6991679072380066,0.8010106682777405,0.7768988609313965
google/gemma-4-E4B-it,2,19,99,71.57368469238281,69.84575653076172,0.6237291693687439,0.6414578557014465,0.8644539713859558,0.8480812311172485
google/gemma-4-E4B-it,2,20,99,73.88859558105469,72.67362976074219,0.5970453023910522,0.6055048108100891,0.8957425355911255,0.8883331418037415
google/gemma-4-E4B-it,2,21,99,80.67464447021484,80.57483673095703,0.5168814063072205,0.5207088589668274,0.9804754257202148,0.9791744351387024
google/gemma-4-E4B-it,2,22,99,58.455814361572266,58.17229080200195,0.5822805762290955,0.591568112373352,0.9124870896339417,0.9039455056190491
google/gemma-4-E4B-it,2,23,99,46.68928146362305,45.74560546875,0.8738321661949158,0.8830180764198303,0.4989863336086273,0.48413652181625366
google/gemma-4-E4B-it,2,24,99,44.921844482421875,42.5350227355957,0.9105685353279114,0.9226674437522888,0.41269487142562866,0.39477086067199707
google/gemma-4-E4B-it,2,25,99,44.82538604736328,43.308292388916016,0.9246499538421631,0.935555636882782,0.37687626481056213,0.3624820411205292
google/gemma-4-E4B-it,2,26,99,43.069149017333984,41.2241096496582,0.936922550201416,0.9475806355476379,0.3418417274951935,0.3270702362060547
google/gemma-4-E4B-it,2,27,99,42.833290100097656,41.541996002197266,0.9423731565475464,0.9490640163421631,0.32519200444221497,0.3193034529685974
google/gemma-4-E4B-it,2,28,99,41.4876708984375,39.661216735839844,0.9495803117752075,0.9556434154510498,0.3057897686958313,0.2978717088699341
google/gemma-4-E4B-it,2,29,99,42.60442352294922,40.8120002746582,0.9423715472221375,0.9492295384407043,0.3244437277317047,0.32091739773750305
google/gemma-4-E4B-it,2,30,99,42.65690612792969,41.6524772644043,0.9562985301017761,0.9595323204994202,0.2830783724784851,0.28725066781044006
google/gemma-4-E4B-it,2,31,99,44.36067199707031,45.098934173583984,0.9621484279632568,0.9634709358215332,0.26500487327575684,0.27424970269203186
google/gemma-4-E4B-it,2,32,99,44.96989822387695,45.453521728515625,0.9660847187042236,0.9672576189041138,0.2497008889913559,0.2581750750541687
google/gemma-4-E4B-it,2,33,99,44.20082473754883,46.65528106689453,0.96966552734375,0.9691821336746216,0.23684319853782654,0.2526676654815674
google/gemma-4-E4B-it,2,34,99,43.976715087890625,46.3128547668457,0.9699661731719971,0.9704048037528992,0.23310106992721558,0.24574311077594757
google/gemma-4-E4B-it,2,35,99,45.496341705322266,48.329586029052734,0.9686954617500305,0.9691196084022522,0.23791268467903137,0.2527715861797333
google/gemma-4-E4B-it,2,36,99,46.764156341552734,50.57894515991211,0.9658339619636536,0.9653700590133667,0.2473989725112915,0.26408228278160095
google/gemma-4-E4B-it,2,37,99,48.308135986328125,52.091102600097656,0.9601742029190063,0.9592534899711609,0.26515358686447144,0.2895538806915283
google/gemma-4-E4B-it,2,38,99,48.341556549072266,53.30259323120117,0.954376220703125,0.9534857273101807,0.28239569067955017,0.3093686103820801
google/gemma-4-E4B-it,2,39,99,47.443878173828125,50.7913703918457,0.9460815787315369,0.9466812014579773,0.3052225112915039,0.32765308022499084
google/gemma-4-E4B-it,2,40,99,43.673240661621094,45.312442779541016,0.9395289421081543,0.9402628540992737,0.325882226228714,0.34997230768203735
google/gemma-4-E4B-it,2,41,99,127.00098419189453,126.25502014160156,0.7099007368087769,0.6905789971351624,0.7455909848213196,0.8020037412643433
google/gemma-4-E4B-it,3,0,89,45.153076171875,45.244876861572266,0.6177463531494141,0.613032877445221,0.8761929869651794,0.880789577960968
google/gemma-4-E4B-it,3,1,89,20.143722534179688,20.207361221313477,0.9785944819450378,0.97855544090271,0.20740054547786713,0.2079148292541504
google/gemma-4-E4B-it,3,2,89,45.71157455444336,45.673011779785156,0.905755877494812,0.9060781002044678,0.43688514828681946,0.43643516302108765
google/gemma-4-E4B-it,3,3,89,60.255592346191406,60.26230239868164,0.8469794392585754,0.8475228548049927,0.558131754398346,0.5578190684318542
google/gemma-4-E4B-it,3,4,89,69.78361511230469,69.7928237915039,0.7895382642745972,0.790439248085022,0.6688802242279053,0.6675693988800049
google/gemma-4-E4B-it,3,5,89,67.20709228515625,67.15516662597656,0.8327910900115967,0.832785427570343,0.5878362655639648,0.587844729423523
google/gemma-4-E4B-it,3,6,89,51.8159065246582,51.93450164794922,0.9176416397094727,0.9179291129112244,0.4127752184867859,0.41291919350624084
google/gemma-4-E4B-it,3,7,89,65.42378234863281,65.97907257080078,0.8374846577644348,0.8371824026107788,0.5719003677368164,0.5732902884483337
google/gemma-4-E4B-it,3,8,89,50.48750686645508,50.73964309692383,0.6178274750709534,0.6176884174346924,0.8747038245201111,0.8751612305641174
google/gemma-4-E4B-it,3,9,89,51.23853302001953,51.57533645629883,0.7563819289207458,0.7517373561859131,0.6979236602783203,0.7048234343528748
google/gemma-4-E4B-it,3,10,89,61.97499465942383,62.235130310058594,0.8177353739738464,0.8175240755081177,0.6065365076065063,0.6064122319221497
google/gemma-4-E4B-it,3,11,89,63.539649963378906,63.85090637207031,0.8715352416038513,0.8688925504684448,0.5077816247940063,0.5137101411819458
google/gemma-4-E4B-it,3,12,89,67.42204284667969,67.55091857910156,0.8989052176475525,0.8984044194221497,0.4538485109806061,0.45615333318710327
google/gemma-4-E4B-it,3,13,89,69.51451873779297,69.65625,0.8916661739349365,0.8905177712440491,0.4672197103500366,0.4720172584056854
google/gemma-4-E4B-it,3,14,89,69.68202209472656,69.90866088867188,0.8657745122909546,0.8647232055664062,0.51836097240448,0.521526575088501
google/gemma-4-E4B-it,3,15,89,64.24237060546875,64.6645278930664,0.8713042736053467,0.8712509274482727,0.506732702255249,0.5074480175971985
google/gemma-4-E4B-it,3,16,89,72.56107330322266,72.6022720336914,0.8314359784126282,0.8315297365188599,0.5798683762550354,0.581315815448761
google/gemma-4-E4B-it,3,17,89,72.20921325683594,72.0306167602539,0.7431815266609192,0.7458487749099731,0.7141948938369751,0.7129568457603455
google/gemma-4-E4B-it,3,18,89,73.08722686767578,73.31109619140625,0.6909853219985962,0.6996901631355286,0.7838826775550842,0.7751583456993103
google/gemma-4-E4B-it,3,19,89,70.04914093017578,69.75759887695312,0.6391999125480652,0.6509382128715515,0.8472601175308228,0.8356761336326599
google/gemma-4-E4B-it,3,20,89,72.29680633544922,71.89730834960938,0.6112477779388428,0.6110631227493286,0.8800982236862183,0.8819912672042847
google/gemma-4-E4B-it,3,21,89,79.50354766845703,80.19122314453125,0.5298426151275635,0.5273064970970154,0.9677028656005859,0.97251957654953
google/gemma-4-E4B-it,3,22,89,57.61146926879883,57.820125579833984,0.5964621305465698,0.5970845818519592,0.8971570730209351,0.8976819515228271
google/gemma-4-E4B-it,3,23,89,44.837562561035156,44.11748123168945,0.8825871348381042,0.8837108612060547,0.48147159814834595,0.48278048634529114
google/gemma-4-E4B-it,3,24,89,41.22441101074219,40.13728332519531,0.9238840341567993,0.9309441447257996,0.3827788829803467,0.3716559112071991
google/gemma-4-E4B-it,3,25,89,40.56303405761719,39.21851348876953,0.9376535415649414,0.9417461156845093,0.34596940875053406,0.3449878990650177
google/gemma-4-E4B-it,3,26,89,38.94573211669922,37.21998596191406,0.9479708671569824,0.9523084163665771,0.31387555599212646,0.3088420629501343
google/gemma-4-E4B-it,3,27,89,38.31141662597656,38.22944641113281,0.9535613059997559,0.9583831429481506,0.29553478956222534,0.2888161540031433
google/gemma-4-E4B-it,3,28,89,37.3078727722168,36.98627471923828,0.9587188959121704,0.9602684378623962,0.27865070104599,0.2829817533493042
google/gemma-4-E4B-it,3,29,89,38.63386154174805,38.32686233520508,0.9527918100357056,0.9563820958137512,0.2974417507648468,0.2978892922401428
google/gemma-4-E4B-it,3,30,89,38.60873794555664,38.98398208618164,0.9635561108589172,0.9651031494140625,0.26165005564689636,0.2652781903743744
google/gemma-4-E4B-it,3,31,89,40.29539108276367,41.267112731933594,0.9678542613983154,0.9679176211357117,0.24756887555122375,0.2564581632614136
google/gemma-4-E4B-it,3,32,89,40.92372131347656,41.958740234375,0.971078097820282,0.9708288908004761,0.23368939757347107,0.24495477974414825
google/gemma-4-E4B-it,3,33,89,40.781822204589844,41.797996520996094,0.9733362793922424,0.9744608402252197,0.22410531342029572,0.23276495933532715
google/gemma-4-E4B-it,3,34,89,40.272239685058594,41.89299011230469,0.9739918112754822,0.9749603867530823,0.21887095272541046,0.23031586408615112
google/gemma-4-E4B-it,3,35,89,42.38716125488281,45.6458854675293,0.9721256494522095,0.9728950262069702,0.22707994282245636,0.2477501630783081
google/gemma-4-E4B-it,3,36,89,44.19222640991211,47.398231506347656,0.9688945412635803,0.9711500406265259,0.2386501431465149,0.25214922428131104
google/gemma-4-E4B-it,3,37,89,45.820919036865234,49.62236404418945,0.9632577896118164,0.9629461169242859,0.2571721076965332,0.2762227952480316
google/gemma-4-E4B-it,3,38,89,46.27943801879883,49.84142303466797,0.9571497440338135,0.9571155309677124,0.27591243386268616,0.29596588015556335
google/gemma-4-E4B-it,3,39,89,46.037025451660156,46.85429763793945,0.9484569430351257,0.9522383809089661,0.30059438943862915,0.3156847059726715
google/gemma-4-E4B-it,3,40,89,42.733924865722656,42.697994232177734,0.9418178796768188,0.9464604258537292,0.3202753961086273,0.33119264245033264
google/gemma-4-E4B-it,3,41,89,123.8982925415039,125.94869995117188,0.7429900169372559,0.7422502636909485,0.702559769153595,0.7544289827346802
google/gemma-4-E4B-it,4,0,99,45.30072021484375,45.24293899536133,0.6131463050842285,0.6116601824760437,0.8810991048812866,0.8826578259468079
google/gemma-4-E4B-it,4,1,99,20.315427780151367,20.3442325592041,0.978232204914093,0.978240966796875,0.2093266248703003,0.20955953001976013
google/gemma-4-E4B-it,4,2,99,45.67024612426758,45.71013641357422,0.9055948257446289,0.9058337807655334,0.43710842728614807,0.4371766149997711
google/gemma-4-E4B-it,4,3,99,60.20130157470703,60.38479995727539,0.8486235737800598,0.8484623432159424,0.555663526058197,0.557792603969574
google/gemma-4-E4B-it,4,4,99,69.9054183959961,69.96782684326172,0.7898785471916199,0.7904423475265503,0.6689207553863525,0.6684257388114929
google/gemma-4-E4B-it,4,5,99,67.30017852783203,67.33406829833984,0.831730306148529,0.8311188817024231,0.5891231298446655,0.5900935530662537
google/gemma-4-E4B-it,4,6,99,52.05185317993164,52.34512710571289,0.916775643825531,0.9168568253517151,0.4149034917354584,0.41526421904563904
google/gemma-4-E4B-it,4,7,99,65.32486724853516,65.73497009277344,0.8377556800842285,0.836945652961731,0.5711047053337097,0.5747712850570679
google/gemma-4-E4B-it,4,8,99,50.598323822021484,50.81150436401367,0.6150204539299011,0.6143141984939575,0.8776043057441711,0.878954291343689
google/gemma-4-E4B-it,4,9,99,51.93805694580078,52.239654541015625,0.7479631900787354,0.7447411417961121,0.7096312046051025,0.7146256566047668
google/gemma-4-E4B-it,4,10,99,62.597373962402344,62.86257553100586,0.8130534291267395,0.8113258481025696,0.6138789057731628,0.6179381608963013
google/gemma-4-E4B-it,4,11,99,64.12561798095703,64.3056640625,0.869381308555603,0.8688105344772339,0.5122556686401367,0.5128508806228638
google/gemma-4-E4B-it,4,12,99,67.72965240478516,67.73902130126953,0.8983675241470337,0.8981718420982361,0.45562195777893066,0.45649778842926025
google/gemma-4-E4B-it,4,13,99,69.58277893066406,69.58808898925781,0.891787052154541,0.8922203779220581,0.46715742349624634,0.4661814272403717
google/gemma-4-E4B-it,4,14,99,69.61064147949219,69.72989654541016,0.8658404350280762,0.8657920956611633,0.51824551820755,0.5189365744590759
google/gemma-4-E4B-it,4,15,99,65.2545394897461,65.40880584716797,0.8677107095718384,0.8683405518531799,0.5140347480773926,0.5135787129402161
google/gemma-4-E4B-it,4,16,99,74.41741943359375,73.71442413330078,0.8228285312652588,0.8256359100341797,0.5945236682891846,0.5907171368598938
google/gemma-4-E4B-it,4,17,99,74.58572387695312,73.64107513427734,0.7250768542289734,0.7340816855430603,0.7391974925994873,0.7292723655700684
google/gemma-4-E4B-it,4,18,99,75.58518981933594,74.80545806884766,0.6718278527259827,0.6797677278518677,0.8081369996070862,0.8008620738983154
google/gemma-4-E4B-it,4,19,99,72.02766418457031,70.84174346923828,0.6219462156295776,0.6286119222640991,0.8670327663421631,0.8625537753105164
google/gemma-4-E4B-it,4,20,99,74.11874389648438,73.48966217041016,0.5939192175865173,0.6005057096481323,0.8994907140731812,0.8940069079399109
google/gemma-4-E4B-it,4,21,99,81.026611328125,80.87335968017578,0.5127259492874146,0.5176421403884888,0.9850848913192749,0.9824864268302917
google/gemma-4-E4B-it,4,22,99,58.69981384277344,59.343505859375,0.5833771228790283,0.5801000595092773,0.9113489985466003,0.9164062738418579
google/gemma-4-E4B-it,4,23,99,49.03074264526367,48.656768798828125,0.8639460206031799,0.867764413356781,0.5184671878814697,0.5163993239402771
google/gemma-4-E4B-it,4,24,99,46.29787063598633,46.16129684448242,0.9052095413208008,0.9109355807304382,0.4263940155506134,0.4228174388408661
google/gemma-4-E4B-it,4,25,99,46.220767974853516,45.80780029296875,0.9199973344802856,0.9242200255393982,0.3904018700122833,0.3900841474533081
google/gemma-4-E4B-it,4,26,99,44.70021057128906,44.35090255737305,0.9317735433578491,0.9381780028343201,0.3572694659233093,0.35432693362236023
google/gemma-4-E4B-it,4,27,99,44.3614501953125,43.13954162597656,0.9369978308677673,0.9454551339149475,0.34073391556739807,0.33178579807281494
google/gemma-4-E4B-it,4,28,99,42.9345817565918,41.6909294128418,0.9450460076332092,0.9526791572570801,0.3195246756076813,0.30837225914001465
google/gemma-4-E4B-it,4,29,99,44.845333099365234,44.284263610839844,0.935292661190033,0.9426080584526062,0.3450365960597992,0.3410683572292328
google/gemma-4-E4B-it,4,30,99,45.37946319580078,45.04237747192383,0.9488891959190369,0.9553949236869812,0.3070087730884552,0.29914146661758423
google/gemma-4-E4B-it,4,31,99,47.16768264770508,46.59455871582031,0.9561919569969177,0.9613872170448303,0.2872242331504822,0.2805108428001404
google/gemma-4-E4B-it,4,32,99,47.935176849365234,47.63283920288086,0.9606146216392517,0.9641629457473755,0.2715095281600952,0.27080070972442627
google/gemma-4-E4B-it,4,33,99,46.73844909667969,46.41159439086914,0.96542888879776,0.9680523872375488,0.25509724020957947,0.25608280301094055
google/gemma-4-E4B-it,4,34,99,46.254512786865234,45.064964294433594,0.9663146138191223,0.971365213394165,0.2491770088672638,0.24838320910930634
google/gemma-4-E4B-it,4,35,99,47.897987365722656,48.21363067626953,0.9649581909179688,0.967921257019043,0.2545901834964752,0.25976529717445374
google/gemma-4-E4B-it,4,36,99,48.6588249206543,49.39332580566406,0.9627962708473206,0.9650312066078186,0.2607155740261078,0.26634857058525085
google/gemma-4-E4B-it,4,37,99,50.13835525512695,52.560184478759766,0.9570019841194153,0.9585369229316711,0.2783663868904114,0.29060840606689453
google/gemma-4-E4B-it,4,38,99,49.98228454589844,51.93731689453125,0.9510013461112976,0.9535080790519714,0.29513585567474365,0.30639734864234924
google/gemma-4-E4B-it,4,39,99,48.75322723388672,49.984554290771484,0.942783772945404,0.946405827999115,0.3164271414279938,0.32745271921157837
