model_id,layer,conflict_type_idx,metric,n,roc_auc
Qwen/Qwen3.5-9B,21,1,position_t,92,0.4949762030671602
Qwen/Qwen3.5-9B,21,1,log_offaxis_ratio,92,0.683765203595981
Qwen/Qwen3.5-9B,21,1,offaxis_fraction,92,0.6102591221575886
Qwen/Qwen3.5-9B,21,2,position_t,87,0.6060445387062567
Qwen/Qwen3.5-9B,21,2,log_offaxis_ratio,87,0.5965005302226936
Qwen/Qwen3.5-9B,21,2,offaxis_fraction,87,0.5121951219512195
Qwen/Qwen3.5-9B,21,3,position_t,90,0.371031746031746
Qwen/Qwen3.5-9B,21,3,log_offaxis_ratio,90,0.5912698412698413
Qwen/Qwen3.5-9B,21,3,offaxis_fraction,90,0.5476190476190477
Qwen/Qwen3.5-9B,21,4,position_t,96,0.715136476426799
Qwen/Qwen3.5-9B,21,4,log_offaxis_ratio,96,0.5210918114143921
Qwen/Qwen3.5-9B,21,4,offaxis_fraction,96,0.49677419354838703
Qwen/Qwen3.5-9B,21,5,position_t,89,0.38686868686868686
Qwen/Qwen3.5-9B,21,5,log_offaxis_ratio,89,0.6
Qwen/Qwen3.5-9B,21,5,offaxis_fraction,89,0.5702020202020202
Qwen/Qwen3.5-9B,21,6,position_t,94,0.7031753336401289
Qwen/Qwen3.5-9B,21,6,log_offaxis_ratio,94,0.5508513575701794
Qwen/Qwen3.5-9B,21,6,offaxis_fraction,94,0.5646571560055224
Qwen/Qwen3.5-9B,21,7,position_t,95,0.44339622641509435
Qwen/Qwen3.5-9B,21,7,log_offaxis_ratio,95,0.3661275831087152
Qwen/Qwen3.5-9B,21,7,offaxis_fraction,95,0.45327942497753815
Qwen/Qwen3.5-9B,21,8,position_t,92,0.5448051948051947
Qwen/Qwen3.5-9B,21,8,log_offaxis_ratio,92,0.5116883116883117
Qwen/Qwen3.5-9B,21,8,offaxis_fraction,92,0.4772727272727273
Qwen/Qwen3.5-9B,21,9,position_t,69,0.2830687830687831
Qwen/Qwen3.5-9B,21,9,log_offaxis_ratio,69,0.40211640211640215
Qwen/Qwen3.5-9B,21,9,offaxis_fraction,69,0.4894179894179894
Qwen/Qwen3.5-9B,22,1,position_t,92,0.47911158117398206
Qwen/Qwen3.5-9B,22,1,log_offaxis_ratio,92,0.686409307244844
Qwen/Qwen3.5-9B,22,1,offaxis_fraction,92,0.6187202538339502
Qwen/Qwen3.5-9B,22,2,position_t,87,0.5996818663838812
Qwen/Qwen3.5-9B,22,2,log_offaxis_ratio,87,0.6161187698833511
Qwen/Qwen3.5-9B,22,2,offaxis_fraction,87,0.5042417815482503
Qwen/Qwen3.5-9B,22,3,position_t,90,0.34523809523809523
Qwen/Qwen3.5-9B,22,3,log_offaxis_ratio,90,0.6031746031746031
Qwen/Qwen3.5-9B,22,3,offaxis_fraction,90,0.5535714285714286
Qwen/Qwen3.5-9B,22,4,position_t,96,0.7543424317617866
Qwen/Qwen3.5-9B,22,4,log_offaxis_ratio,96,0.5245657568238213
Qwen/Qwen3.5-9B,22,4,offaxis_fraction,96,0.5225806451612903
Qwen/Qwen3.5-9B,22,5,position_t,89,0.3717171717171717
Qwen/Qwen3.5-9B,22,5,log_offaxis_ratio,89,0.609090909090909
Qwen/Qwen3.5-9B,22,5,offaxis_fraction,89,0.5702020202020202
Qwen/Qwen3.5-9B,22,6,position_t,94,0.7206626783248964
Qwen/Qwen3.5-9B,22,6,log_offaxis_ratio,94,0.5384261389783709
Qwen/Qwen3.5-9B,22,6,offaxis_fraction,94,0.5517717441325357
Qwen/Qwen3.5-9B,22,7,position_t,95,0.43575920934411505
Qwen/Qwen3.5-9B,22,7,log_offaxis_ratio,95,0.3557951482479784
Qwen/Qwen3.5-9B,22,7,offaxis_fraction,95,0.45867026055705296
Qwen/Qwen3.5-9B,22,8,position_t,92,0.5623376623376624
Qwen/Qwen3.5-9B,22,8,log_offaxis_ratio,92,0.514935064935065
Qwen/Qwen3.5-9B,22,8,offaxis_fraction,92,0.45779220779220775
Qwen/Qwen3.5-9B,22,9,position_t,69,0.28835978835978837
Qwen/Qwen3.5-9B,22,9,log_offaxis_ratio,69,0.37037037037037035
Qwen/Qwen3.5-9B,22,9,offaxis_fraction,69,0.4973544973544973
Qwen/Qwen3.5-9B,23,1,position_t,92,0.4806980433632998
Qwen/Qwen3.5-9B,23,1,log_offaxis_ratio,92,0.6927551560021153
Qwen/Qwen3.5-9B,23,1,offaxis_fraction,92,0.5631940772078265
Qwen/Qwen3.5-9B,23,2,position_t,87,0.5927889713679745
Qwen/Qwen3.5-9B,23,2,log_offaxis_ratio,87,0.6118769883351007
Qwen/Qwen3.5-9B,23,2,offaxis_fraction,87,0.5005302226935313
Qwen/Qwen3.5-9B,23,3,position_t,90,0.3492063492063492
Qwen/Qwen3.5-9B,23,3,log_offaxis_ratio,90,0.5892857142857143
Qwen/Qwen3.5-9B,23,3,offaxis_fraction,90,0.5396825396825397
Qwen/Qwen3.5-9B,23,4,position_t,96,0.7836228287841192
Qwen/Qwen3.5-9B,23,4,log_offaxis_ratio,96,0.5022332506203473
Qwen/Qwen3.5-9B,23,4,offaxis_fraction,96,0.48833746898263025
Qwen/Qwen3.5-9B,23,5,position_t,89,0.3782828282828283
Qwen/Qwen3.5-9B,23,5,log_offaxis_ratio,89,0.6090909090909091
Qwen/Qwen3.5-9B,23,5,offaxis_fraction,89,0.5757575757575757
Qwen/Qwen3.5-9B,23,6,position_t,94,0.7271053842613898
Qwen/Qwen3.5-9B,23,6,log_offaxis_ratio,94,0.5356649792913024
Qwen/Qwen3.5-9B,23,6,offaxis_fraction,94,0.5513115508513575
Qwen/Qwen3.5-9B,23,7,position_t,95,0.4487870619946092
Qwen/Qwen3.5-9B,23,7,log_offaxis_ratio,95,0.36028751123090746
Qwen/Qwen3.5-9B,23,7,offaxis_fraction,95,0.44070080862533695
Qwen/Qwen3.5-9B,23,8,position_t,92,0.5623376623376624
Qwen/Qwen3.5-9B,23,8,log_offaxis_ratio,92,0.5084415584415584
Qwen/Qwen3.5-9B,23,8,offaxis_fraction,92,0.464935064935065
Qwen/Qwen3.5-9B,23,9,position_t,69,0.29894179894179895
Qwen/Qwen3.5-9B,23,9,log_offaxis_ratio,69,0.38888888888888884
Qwen/Qwen3.5-9B,23,9,offaxis_fraction,69,0.5026455026455026
Qwen/Qwen3.5-9B,24,1,position_t,92,0.47540983606557374
Qwen/Qwen3.5-9B,24,1,log_offaxis_ratio,92,0.7080909571655208
Qwen/Qwen3.5-9B,24,1,offaxis_fraction,92,0.558434690639873
Qwen/Qwen3.5-9B,24,2,position_t,87,0.5864262990455991
Qwen/Qwen3.5-9B,24,2,log_offaxis_ratio,87,0.6097560975609756
Qwen/Qwen3.5-9B,24,2,offaxis_fraction,87,0.5074231177094379
Qwen/Qwen3.5-9B,24,3,position_t,90,0.3412698412698413
Qwen/Qwen3.5-9B,24,3,log_offaxis_ratio,90,0.5833333333333334
Qwen/Qwen3.5-9B,24,3,offaxis_fraction,90,0.5158730158730158
Qwen/Qwen3.5-9B,24,4,position_t,96,0.7791563275434243
Qwen/Qwen3.5-9B,24,4,log_offaxis_ratio,96,0.5062034739454093
Qwen/Qwen3.5-9B,24,4,offaxis_fraction,96,0.4764267990074441
Qwen/Qwen3.5-9B,24,5,position_t,89,0.3742424242424242
Qwen/Qwen3.5-9B,24,5,log_offaxis_ratio,89,0.6060606060606061
Qwen/Qwen3.5-9B,24,5,offaxis_fraction,89,0.557070707070707
Qwen/Qwen3.5-9B,24,6,position_t,94,0.7294063506672803
Qwen/Qwen3.5-9B,24,6,log_offaxis_ratio,94,0.5131155085135757
Qwen/Qwen3.5-9B,24,6,offaxis_fraction,94,0.5356649792913024
Qwen/Qwen3.5-9B,24,7,position_t,95,0.44699011680143746
Qwen/Qwen3.5-9B,24,7,log_offaxis_ratio,95,0.35399820305480684
Qwen/Qwen3.5-9B,24,7,offaxis_fraction,95,0.4393530997304582
Qwen/Qwen3.5-9B,24,8,position_t,92,0.5675324675324676
Qwen/Qwen3.5-9B,24,8,log_offaxis_ratio,92,0.5103896103896104
Qwen/Qwen3.5-9B,24,8,offaxis_fraction,92,0.4584415584415584
Qwen/Qwen3.5-9B,24,9,position_t,69,0.30952380952380953
Qwen/Qwen3.5-9B,24,9,log_offaxis_ratio,69,0.3783068783068783
Qwen/Qwen3.5-9B,24,9,offaxis_fraction,69,0.5105820105820106
Qwen/Qwen3.5-9B,25,1,position_t,92,0.479111581173982
Qwen/Qwen3.5-9B,25,1,log_offaxis_ratio,92,0.7043892120571126
Qwen/Qwen3.5-9B,25,1,offaxis_fraction,92,0.5700687466948704
Qwen/Qwen3.5-9B,25,2,position_t,87,0.5763520678685048
Qwen/Qwen3.5-9B,25,2,log_offaxis_ratio,87,0.6145281018027572
Qwen/Qwen3.5-9B,25,2,offaxis_fraction,87,0.49787910922587486
Qwen/Qwen3.5-9B,25,3,position_t,90,0.33531746031746035
Qwen/Qwen3.5-9B,25,3,log_offaxis_ratio,90,0.5952380952380952
Qwen/Qwen3.5-9B,25,3,offaxis_fraction,90,0.501984126984127
Qwen/Qwen3.5-9B,25,4,position_t,96,0.7811414392059554
Qwen/Qwen3.5-9B,25,4,log_offaxis_ratio,96,0.5081885856079404
Qwen/Qwen3.5-9B,25,4,offaxis_fraction,96,0.46550868486352354
Qwen/Qwen3.5-9B,25,5,position_t,89,0.3818181818181818
Qwen/Qwen3.5-9B,25,5,log_offaxis_ratio,89,0.6015151515151516
Qwen/Qwen3.5-9B,25,5,offaxis_fraction,89,0.5590909090909091
Qwen/Qwen3.5-9B,25,6,position_t,94,0.7340082834790612
Qwen/Qwen3.5-9B,25,6,log_offaxis_ratio,94,0.5094339622641509
Qwen/Qwen3.5-9B,25,6,offaxis_fraction,94,0.5407271053842614
Qwen/Qwen3.5-9B,25,7,position_t,95,0.45507637017070973
Qwen/Qwen3.5-9B,25,7,log_offaxis_ratio,95,0.3481581311769991
Qwen/Qwen3.5-9B,25,7,offaxis_fraction,95,0.42857142857142855
Qwen/Qwen3.5-9B,25,8,position_t,92,0.5577922077922077
Qwen/Qwen3.5-9B,25,8,log_offaxis_ratio,92,0.5136363636363637
Qwen/Qwen3.5-9B,25,8,offaxis_fraction,92,0.4681818181818182
Qwen/Qwen3.5-9B,25,9,position_t,69,0.36243386243386244
Qwen/Qwen3.5-9B,25,9,log_offaxis_ratio,69,0.37830687830687826
Qwen/Qwen3.5-9B,25,9,offaxis_fraction,69,0.5132275132275133
Qwen/Qwen3.5-9B,26,1,position_t,92,0.4806980433632998
Qwen/Qwen3.5-9B,26,1,log_offaxis_ratio,92,0.70386039132734
Qwen/Qwen3.5-9B,26,1,offaxis_fraction,92,0.5896351136964569
Qwen/Qwen3.5-9B,26,2,position_t,87,0.5827147401908802
Qwen/Qwen3.5-9B,26,2,log_offaxis_ratio,87,0.6240721102863203
Qwen/Qwen3.5-9B,26,2,offaxis_fraction,87,0.5418875927889715
Qwen/Qwen3.5-9B,26,3,position_t,90,0.3591269841269841
Qwen/Qwen3.5-9B,26,3,log_offaxis_ratio,90,0.6011904761904762
Qwen/Qwen3.5-9B,26,3,offaxis_fraction,90,0.501984126984127
Qwen/Qwen3.5-9B,26,4,position_t,96,0.7652605459057071
Qwen/Qwen3.5-9B,26,4,log_offaxis_ratio,96,0.5062034739454094
Qwen/Qwen3.5-9B,26,4,offaxis_fraction,96,0.5106699751861044
Qwen/Qwen3.5-9B,26,5,position_t,89,0.35454545454545455
Qwen/Qwen3.5-9B,26,5,log_offaxis_ratio,89,0.597979797979798
Qwen/Qwen3.5-9B,26,5,offaxis_fraction,89,0.5398989898989899
Qwen/Qwen3.5-9B,26,6,position_t,94,0.7271053842613897
Qwen/Qwen3.5-9B,26,6,log_offaxis_ratio,94,0.5172572480441786
Qwen/Qwen3.5-9B,26,6,offaxis_fraction,94,0.48550391164289
Qwen/Qwen3.5-9B,26,7,position_t,95,0.4600179694519317
Qwen/Qwen3.5-9B,26,7,log_offaxis_ratio,95,0.34770889487870615
Qwen/Qwen3.5-9B,26,7,offaxis_fraction,95,0.4451931716082659
Qwen/Qwen3.5-9B,26,8,position_t,92,0.5506493506493506
Qwen/Qwen3.5-9B,26,8,log_offaxis_ratio,92,0.5253246753246754
Qwen/Qwen3.5-9B,26,8,offaxis_fraction,92,0.4772727272727273
Qwen/Qwen3.5-9B,26,9,position_t,69,0.38095238095238093
Qwen/Qwen3.5-9B,26,9,log_offaxis_ratio,69,0.3571428571428571
Qwen/Qwen3.5-9B,26,9,offaxis_fraction,69,0.5343915343915344
Qwen/Qwen3.5-9B,27,1,position_t,92,0.46430460074034896
Qwen/Qwen3.5-9B,27,1,log_offaxis_ratio,92,0.7086197778952935
Qwen/Qwen3.5-9B,27,1,offaxis_fraction,92,0.5600211528291908
Qwen/Qwen3.5-9B,27,2,position_t,87,0.5906680805938495
Qwen/Qwen3.5-9B,27,2,log_offaxis_ratio,87,0.61983032873807
Qwen/Qwen3.5-9B,27,2,offaxis_fraction,87,0.49469777306468715
Qwen/Qwen3.5-9B,27,3,position_t,90,0.373015873015873
Qwen/Qwen3.5-9B,27,3,log_offaxis_ratio,90,0.6011904761904763
Qwen/Qwen3.5-9B,27,3,offaxis_fraction,90,0.503968253968254
Qwen/Qwen3.5-9B,27,4,position_t,96,0.7598014888337469
Qwen/Qwen3.5-9B,27,4,log_offaxis_ratio,96,0.48734491315136474
Qwen/Qwen3.5-9B,27,4,offaxis_fraction,96,0.47543424317617866
Qwen/Qwen3.5-9B,27,5,position_t,89,0.3823232323232323
Qwen/Qwen3.5-9B,27,5,log_offaxis_ratio,89,0.6050505050505051
Qwen/Qwen3.5-9B,27,5,offaxis_fraction,89,0.5636363636363637
Qwen/Qwen3.5-9B,27,6,position_t,94,0.7358490566037736
Qwen/Qwen3.5-9B,27,6,log_offaxis_ratio,94,0.49792913023469865
Qwen/Qwen3.5-9B,27,6,offaxis_fraction,94,0.5306028531983433
Qwen/Qwen3.5-9B,27,7,position_t,95,0.4469901168014376
Qwen/Qwen3.5-9B,27,7,log_offaxis_ratio,95,0.348607367475292
Qwen/Qwen3.5-9B,27,7,offaxis_fraction,95,0.42902066486972146
Qwen/Qwen3.5-9B,27,8,position_t,92,0.5512987012987013
Qwen/Qwen3.5-9B,27,8,log_offaxis_ratio,92,0.5214285714285715
Qwen/Qwen3.5-9B,27,8,offaxis_fraction,92,0.47467532467532464
Qwen/Qwen3.5-9B,27,9,position_t,69,0.373015873015873
Qwen/Qwen3.5-9B,27,9,log_offaxis_ratio,69,0.36243386243386244
Qwen/Qwen3.5-9B,27,9,offaxis_fraction,69,0.537037037037037
Qwen/Qwen3.5-9B,28,1,position_t,92,0.46377578001057634
Qwen/Qwen3.5-9B,28,1,log_offaxis_ratio,92,0.701216287678477
Qwen/Qwen3.5-9B,28,1,offaxis_fraction,92,0.578529878371232
Qwen/Qwen3.5-9B,28,2,position_t,87,0.5599151643690351
Qwen/Qwen3.5-9B,28,2,log_offaxis_ratio,87,0.61983032873807
Qwen/Qwen3.5-9B,28,2,offaxis_fraction,87,0.4782608695652174
Qwen/Qwen3.5-9B,28,3,position_t,90,0.363095238095238
Qwen/Qwen3.5-9B,28,3,log_offaxis_ratio,90,0.6448412698412698
Qwen/Qwen3.5-9B,28,3,offaxis_fraction,90,0.49603174603174605
Qwen/Qwen3.5-9B,28,4,position_t,96,0.8069478908188585
Qwen/Qwen3.5-9B,28,4,log_offaxis_ratio,96,0.490818858560794
Qwen/Qwen3.5-9B,28,4,offaxis_fraction,96,0.519106699751861
Qwen/Qwen3.5-9B,28,5,position_t,89,0.41363636363636364
Qwen/Qwen3.5-9B,28,5,log_offaxis_ratio,89,0.5984848484848485
Qwen/Qwen3.5-9B,28,5,offaxis_fraction,89,0.5611111111111111
Qwen/Qwen3.5-9B,28,6,position_t,94,0.7436723423838012
Qwen/Qwen3.5-9B,28,6,log_offaxis_ratio,94,0.48182236539346524
Qwen/Qwen3.5-9B,28,6,offaxis_fraction,94,0.5186378278877128
Qwen/Qwen3.5-9B,28,7,position_t,95,0.46001796945193174
Qwen/Qwen3.5-9B,28,7,log_offaxis_ratio,95,0.3427672955974843
Qwen/Qwen3.5-9B,28,7,offaxis_fraction,95,0.42362982929020665
Qwen/Qwen3.5-9B,28,8,position_t,92,0.5935064935064935
Qwen/Qwen3.5-9B,28,8,log_offaxis_ratio,92,0.5116883116883117
Qwen/Qwen3.5-9B,28,8,offaxis_fraction,92,0.4922077922077922
Qwen/Qwen3.5-9B,28,9,position_t,69,0.3306878306878307
Qwen/Qwen3.5-9B,28,9,log_offaxis_ratio,69,0.41005291005291006
Qwen/Qwen3.5-9B,28,9,offaxis_fraction,69,0.5211640211640212
Qwen/Qwen3.5-9B,29,1,position_t,92,0.461660497091486
Qwen/Qwen3.5-9B,29,1,log_offaxis_ratio,92,0.6959280803807509
Qwen/Qwen3.5-9B,29,1,offaxis_fraction,92,0.5885774722369117
Qwen/Qwen3.5-9B,29,2,position_t,87,0.5535524920466597
Qwen/Qwen3.5-9B,29,2,log_offaxis_ratio,87,0.6187698833510074
Qwen/Qwen3.5-9B,29,2,offaxis_fraction,87,0.47720042417815484
Qwen/Qwen3.5-9B,29,3,position_t,90,0.373015873015873
Qwen/Qwen3.5-9B,29,3,log_offaxis_ratio,90,0.6607142857142857
Qwen/Qwen3.5-9B,29,3,offaxis_fraction,90,0.4920634920634921
Qwen/Qwen3.5-9B,29,4,position_t,96,0.8114143920595533
Qwen/Qwen3.5-9B,29,4,log_offaxis_ratio,96,0.49330024813895784
Qwen/Qwen3.5-9B,29,4,offaxis_fraction,96,0.5305210918114144
Qwen/Qwen3.5-9B,29,5,position_t,89,0.41666666666666663
Qwen/Qwen3.5-9B,29,5,log_offaxis_ratio,89,0.593939393939394
Qwen/Qwen3.5-9B,29,5,offaxis_fraction,89,0.5565656565656566
Qwen/Qwen3.5-9B,29,6,position_t,94,0.7413713759779108
Qwen/Qwen3.5-9B,29,6,log_offaxis_ratio,94,0.4703175333640129
Qwen/Qwen3.5-9B,29,6,offaxis_fraction,94,0.490105844454671
Qwen/Qwen3.5-9B,29,7,position_t,95,0.48292902066486976
Qwen/Qwen3.5-9B,29,7,log_offaxis_ratio,95,0.3495058400718778
Qwen/Qwen3.5-9B,29,7,offaxis_fraction,95,0.4141958670260557
Qwen/Qwen3.5-9B,29,8,position_t,92,0.5902597402597403
Qwen/Qwen3.5-9B,29,8,log_offaxis_ratio,92,0.512987012987013
Qwen/Qwen3.5-9B,29,8,offaxis_fraction,92,0.5110389610389611
Qwen/Qwen3.5-9B,29,9,position_t,69,0.3306878306878307
Qwen/Qwen3.5-9B,29,9,log_offaxis_ratio,69,0.4021164021164021
Qwen/Qwen3.5-9B,29,9,offaxis_fraction,69,0.5238095238095238
Qwen/Qwen3.5-9B,30,1,position_t,92,0.45372818614489685
Qwen/Qwen3.5-9B,30,1,log_offaxis_ratio,92,0.6943416181914331
Qwen/Qwen3.5-9B,30,1,offaxis_fraction,92,0.6425171866737176
Qwen/Qwen3.5-9B,30,2,position_t,87,0.5206786850477201
Qwen/Qwen3.5-9B,30,2,log_offaxis_ratio,87,0.6155885471898197
Qwen/Qwen3.5-9B,30,2,offaxis_fraction,87,0.4840933191940615
Qwen/Qwen3.5-9B,30,3,position_t,90,0.3670634920634921
Qwen/Qwen3.5-9B,30,3,log_offaxis_ratio,90,0.6765873015873016
Qwen/Qwen3.5-9B,30,3,offaxis_fraction,90,0.5099206349206349
Qwen/Qwen3.5-9B,30,4,position_t,96,0.8138957816377171
Qwen/Qwen3.5-9B,30,4,log_offaxis_ratio,96,0.490818858560794
Qwen/Qwen3.5-9B,30,4,offaxis_fraction,96,0.5320099255583126
Qwen/Qwen3.5-9B,30,5,position_t,89,0.41565656565656567
Qwen/Qwen3.5-9B,30,5,log_offaxis_ratio,89,0.5914141414141414
Qwen/Qwen3.5-9B,30,5,offaxis_fraction,89,0.545959595959596
Qwen/Qwen3.5-9B,30,6,position_t,94,0.7349286700414174
Qwen/Qwen3.5-9B,30,6,log_offaxis_ratio,94,0.45651173492867003
Qwen/Qwen3.5-9B,30,6,offaxis_fraction,94,0.49746893695352046
Qwen/Qwen3.5-9B,30,7,position_t,95,0.495507637017071
Qwen/Qwen3.5-9B,30,7,log_offaxis_ratio,95,0.3504043126684636
Qwen/Qwen3.5-9B,30,7,offaxis_fraction,95,0.398921832884097
Qwen/Qwen3.5-9B,30,8,position_t,92,0.5896103896103896
Qwen/Qwen3.5-9B,30,8,log_offaxis_ratio,92,0.5012987012987012
Qwen/Qwen3.5-9B,30,8,offaxis_fraction,92,0.5383116883116883
Qwen/Qwen3.5-9B,30,9,position_t,69,0.3386243386243386
Qwen/Qwen3.5-9B,30,9,log_offaxis_ratio,69,0.39682539682539686
Qwen/Qwen3.5-9B,30,9,offaxis_fraction,69,0.5
Qwen/Qwen3.5-9B,31,1,position_t,92,0.4706504494976203
Qwen/Qwen3.5-9B,31,1,log_offaxis_ratio,92,0.6964569011105236
Qwen/Qwen3.5-9B,31,1,offaxis_fraction,92,0.6208355367530408
Qwen/Qwen3.5-9B,31,2,position_t,87,0.5206786850477201
Qwen/Qwen3.5-9B,31,2,log_offaxis_ratio,87,0.6314952279957582
Qwen/Qwen3.5-9B,31,2,offaxis_fraction,87,0.49363732767762464
Qwen/Qwen3.5-9B,31,3,position_t,90,0.3849206349206349
Qwen/Qwen3.5-9B,31,3,log_offaxis_ratio,90,0.6666666666666666
Qwen/Qwen3.5-9B,31,3,offaxis_fraction,90,0.4900793650793651
Qwen/Qwen3.5-9B,31,4,position_t,96,0.7920595533498759
Qwen/Qwen3.5-9B,31,4,log_offaxis_ratio,96,0.48734491315136474
Qwen/Qwen3.5-9B,31,4,offaxis_fraction,96,0.5330024813895782
Qwen/Qwen3.5-9B,31,5,position_t,89,0.4101010101010101
Qwen/Qwen3.5-9B,31,5,log_offaxis_ratio,89,0.6015151515151514
Qwen/Qwen3.5-9B,31,5,offaxis_fraction,89,0.5530303030303031
Qwen/Qwen3.5-9B,31,6,position_t,94,0.7570179475379659
Qwen/Qwen3.5-9B,31,6,log_offaxis_ratio,94,0.4399447768062586
Qwen/Qwen3.5-9B,31,6,offaxis_fraction,94,0.5315232397606995
Qwen/Qwen3.5-9B,31,7,position_t,95,0.47798742138364775
Qwen/Qwen3.5-9B,31,7,log_offaxis_ratio,95,0.3481581311769991
Qwen/Qwen3.5-9B,31,7,offaxis_fraction,95,0.4339622641509434
Qwen/Qwen3.5-9B,31,8,position_t,92,0.5987012987012987
Qwen/Qwen3.5-9B,31,8,log_offaxis_ratio,92,0.4928571428571429
Qwen/Qwen3.5-9B,31,8,offaxis_fraction,92,0.5357142857142857
Qwen/Qwen3.5-9B,31,9,position_t,69,0.31481481481481477
Qwen/Qwen3.5-9B,31,9,log_offaxis_ratio,69,0.3968253968253968
Qwen/Qwen3.5-9B,31,9,offaxis_fraction,69,0.5052910052910053
